"li_job_id","company","title","matched_role","location","is_remote","date_posted","ago_time","salary","job_url","contact_emails","contact_phones","skills","description"
"4301073131","Virtusa","Java Developer [Pro]","java developer","Pune, Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-pro-at-virtusa-4301073131","","","java; javascript; spring; hibernate; html; css; angular; git","P2C1TSTSPrimary SkillsJavaSpringbootMicroservicesOracle SQL8+ years of extensive hands on Application Development work experience throughout the entire project lifecycleDevelopment experience using Java8 or higher versions,, Spring, Springboot, RESTful webservices, JMS/Kafka, Basics of DatabaseWorking knowledge in J2EE Servlets/JSP/XML, RESTful servicesExperience in Frameworks Spring, Springboot, SwaggerMiddleware JMS, Apache Tomcat, MQ, KafkaOracle 10g/12c PLSQLOS - Unix commands and Shell scriptingWeb Technologies HTML, CSS, AJAX, JavaScript, JSONExpertise in Eclipse, SVN, GIT, MavenScripting languages such as JavaScript3rd party API and plugins Junit, log4j, Jackson, Findbugs, Checkstyle, PMDDevOps tools Jenkins, Maven, Sonar, Splunk Design and develop scalable software solutions (e.g. RESTful services) using Agile methodologyPartner with various technology teams to ensure smooth transition through development cycleBuild automated unit test casesLeverage CI/CD principles and techniques to deliver quality codeWork with development teams, project and product managers to develop software solutionsStrong understanding of Java 8 or higher versionsSpring, Springboot, RESTful webservicesAny one ORM (JPA/ Hibernate), ,Fair undersrtanding of Angular & HTML, CSS, AJAX, JavaScript, JSONCI/CD Pipeline - GitLab, JenkinsDevelopment and Knowledge Base:Eclipse, IntelliJ, JIRA, ConfluenceMiddleware - JMS/Kafka"
"4098512092","YALLO Group","Python Developer(SCM/Retail Domain)","python developer","India","Yes","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/python-developer-scm-retail-domain-at-yallo-group-4098512092","","","python; sql; aws; gcp; azure","Job Location: RemoteContract Duration: 6 Months+Experience:10+ YearsJob Summary:Required Skills and Qualifications:Programming Proficiency:Strong Python skills are essential, including experience with core Python, data manipulation libraries (Pandas, NumPy), and scientific computing libraries (SciPy), LSTM, Regression model etc.Familiarity with optimization libraries (e.g., PuLP, OR-Tools, SciPy.optimize) is highly desirable.Data Science and Machine Learning:Solid understanding of statistical analysis, data modelling, and machine learning concepts.Experience with ML libraries such as Scikit-learn, TensorFlow, or PyTorch.Optimization Techniques:Knowledge of operations research principles and optimization methodologies (e.g., linear programming, integer programming, constraint programming, heuristics).Ability to translate business optimization problems into mathematical models.Data Engineering and Databases:Experience with SQL and NoSQL databases.Familiarity with data warehousing concepts and ETL processes.Experience with cloud platforms (AWS, Azure, GCP) and their data services.Supply Chain Knowledge:Understanding of supply chain principles, Forecasting Algorithms, order fulfillment processes, inventory management and logistics.This role is ideal for a developer passionate about using code and data to solve real-world business challenges in logistics and operations."
"4303010993","Bureau","Software Engineer in Test","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-in-test-at-bureau-4303010993","","","",""
"4301744531","Fidelity International","QA Engineer","qa engineer","Gurgaon, Haryana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/qa-engineer-at-fidelity-international-4301744531","","","",""
"4267785919","Goldman Sachs","Compliance-Hyderabad-Associate-Software Engineering","software engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/compliance-hyderabad-associate-software-engineering-at-goldman-sachs-4267785919","","","java; express; sql; testing","Job DescriptionYOUR IMPACTAre you passionate about developing mission-critical, high quality software solutions, using cutting-edge technology, in a dynamic environment?OUR IMPACTWe are Compliance Engineering, a global team of more than 300 engineers and scientists who work on the most complex, mission-critical problems.Webuild and operate a suite of platforms and applications that prevent, detect, and mitigate regulatory and reputational risk across the firm. have access to the latest technology and to massive amounts of structured and unstructured data.leverage modern frameworks to build responsive and intuitive UX/UI and Big Data applications.Compliance Engi neering is looking to fill several big data software engineering rolesYour first deliverable and success criteria will be the deployment, in 2025, of new complex data pipelines and surveillance models to detect inappropriate trading activity.How You Will Fulfill Your PotentialAs a member of our team, you will:partner globally with sponsors, users and engineering colleagues across multiple divisions to create end-to-end solutions,learn from experts,leverage various technologies including; Java, Spark, Hadoop, Flink, MapReduce, HBase, JSON, Protobuf, Presto, Elastic Search, Kafka, Kubernetesbe able to innovate and incubate new ideas, have an opportunity to work on a broad range of problems, including negotiating data contracts, capturing data quality metrics, processing large scale data, building surveillance detection models,be involved in the full life cycle; defining, designing, implementing, testing, deploying, and maintaining software systems across our products.QualificationsA successful candidate will possess the following attributes:A Bachelor's or Master's degree in Computer Science, Computer Engineering, or a similar field of study.Expertise in java, as well as proficiency with databases and data manipulation.Experience in end-to-end solutions, automated testing and SDLC concepts.The ability (and tenacity) to clearly express ideas and arguments in meetings and on paper. Experience in the some of following is desired and can set you apart from other candidates :developing in large-scale systems, such as MapReduce on Hadoop/Hbase,data analysis using tools such as SQL, Spark SQL, Zeppelin/Jupyter,API design, such as to create interconnected services, knowledge of the financial industry and compliance or risk functions,ability to influence stakeholders.About Goldman SachsGoldman Sachs is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world."
"4303012903","Innova ESI","Salesforce QA Engineer","qa engineer","Gurugram, Haryana, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/salesforce-qa-engineer-at-innova-esi-4303012903","","","sql; rest; testing; selenium","Role: Salesforce QA EngineerExp: 4+yearsLocation: PAN IndiaIMMEDIATE JOINERS ONLYJob Summary:We are seeking a highly skilled Salesforce QA Engineer with strong expertise in Salesforce testing, data migration validation, and functional QA processes. The ideal candidate will have hands-on experience with Sales Cloud, Oracle Cloud integrations, API testing, and ETL data pipelines. You will be responsible for ensuring the accuracy, integrity, and business logic of Salesforce implementations post-migration and across enterprise workflows.Key Responsibilities:Design, develop, and execute comprehensive test plans, test cases, and test scripts for Salesforce Sales and Service Cloud applications.Perform end-to-end data migration testing from legacy systems (e.g., Oracle Cloud) to Salesforce, including:Field-level validationPre- and post-migration data reconciliationHistorical data verificationPicklist/dropdown mapping validationValidate custom Salesforce configurations including objects, workflows, triggers, validation rules, and security roles.Conduct API testing (REST/SOAP) for data integration verification and automation of record creation/update.Collaborate with data migration teams, developers, and business stakeholders to resolve data discrepancies and functional issues.Perform regression, functional, integration, UAT, and smoke testing across multiple Salesforce modules such as Leads, Accounts, Opportunities, Products, and Orders.Utilize tools like Salesforce Inspector, Postman, SQL, Selenium, and Jira for test execution, data validation, and defect management.Document test results, bugs, and generate test metrics and QA status reports.Participate in Agile ceremonies: stand-ups, sprint planning, reviews, and retrospectives.Mandatory Skills:Strong experience in Salesforce QA Testing (Sales Cloud, Service Cloud)Expertise in Data Migration Testing from Oracle Cloud to SalesforceHands-on API testing (REST, SOAP)SQL for backend data validationETL testing knowledge (data transformation and integrity checks)Proficiency in tools: Postman, Jira, Selenium, Excel (VLOOKUP, Pivot), Salesforce InspectorStrong understanding of Agile, SDLC, and STLCExcellent documentation and defect reporting skills"
"4302513683","Microsoft","Software Engineer","software engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-4302513683","","","",""
"4302527235","Microsoft","Software Engineer","software engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-4302527235","","","java; c; javascript; github","Would you like to lead the next wave of innovation for Windows and build breakthrough experiences for collaboration and productivity to delight all Windows users across all devices?We are the Windows India team and looking for someone like you to lead one or more of such efforts. Our mission is to help empower everyone as our CEO Satya said: “Our mission is to empower every person and every organization on the planet to achieve more”. The team would be building breakthrough solutions for Windows customers with the goal of driving undeniable end-user pull. Our mission is to make sure customers won’t just engage with what we build – they’ll love it and tell others because we’ve solved their toughest problems in surprising and delightful ways.We are building the AI, Security and UI platform that developers use to build the most engaging experiences for Windows. We are looking for excellent engineers to join the team for taking the platform forward in their evolution. We want to expand the capabilities of the Windows app platform and need you to help us drive the revolution. It is a unique opportunity to work on both Microsoft technologies and one of the largest customer bases in the world! You will also get an opportunity to collaborate across various teams within Windows group and across product groups within the company and work with some of the best minds in the world!Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.ResponsibilitiesWe are building a center of excellence for Windows platform in Windows India organization. The platform enables first-party and third-party developers to build amazing Windows apps. As a Software Engineer, you will be responsible for designing and developing high-quality software components and libraries for Windows Developers.You will be exposing the capabilities via APIs which need to follow consistent patterns, are scalable, extensible and maintainable. You will also play a key role in open-ended explorations, prototyping and identifying opportunities for our developers. You will have the amazing opportunity learn and grow by working closely with the architects, senior engineers, Program Managers, and AI/ML scientists who contribute to the overall technical vision and strategy of the “architectural how” of how we build a scalable architecture with great fundamentals (such as performance, power, reliability). And you may need to interact with our amazing open resource community developers via GitHub.QualificationsRequired Qualifications:Bachelor's Degree in Computer Science, or related technical discipline with proven experience coding in languages including, but not limited to, C, C++, C#, Java, JavaScript, or PythonOR equivalent experience.Solid understanding of software design principles and best practices.Good design, coding, debugging skills.Preferred Qualifications1+ years professional software development experience.Experience with Windows development tools and technologies, including Visual Studio and the Windows SDK. XAML familiarity is a plus.Win32 application and systems programming experience will be a bonus.Experience working with AI/ML models, CoPilot & related tools would be a bonus.The more diverse our team, the more inclusive our end result. To that end, we encourage applicants from any background and with any perspective. #W+DJOBSMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4303035107","Microsoft","Software Engineering Intern","software engineer","Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303035107","","","",""
"4301060462","PayPal","Software Engineer 1- 2026 Graduate","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-1-2026-graduate-at-paypal-4301060462","paypalglobaltalentacquisition@paypal.com.Belonging","","java; python; c; javascript; html; css; react; node; sql; rest","The CompanyPayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.We offer our customers the flexibility to use their accounts to purchase and receive payments for goods and services, as well as the ability to transfer and withdraw funds. We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account balance, PayPal and Venmo branded credit products, a credit card, a debit card, certain cryptocurrencies, or other stored value products such as gift cards, and eligible credit card rewards. Our PayPal, Venmo, and Xoom products also make it safer and simpler for friends and family to transfer funds to each other. We offer merchants an end-to-end payments solution that provides authorization and settlement capabilities, as well as instant access to funds and payouts. We also help merchants connect with their customers, process exchanges and returns, and manage risk. We enable consumers to engage in cross-border shopping and merchants to extend their global reach while reducing the complexity and friction involved in enabling cross-border trade.Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do – and they push us to ensure we take care of ourselves, each other, and our communities.Job Description Summary:At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about people. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world? The world’s leading payments company, PayPal, brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.Job Description:Meet our team:Software Engineers at PayPal develop innovative solutions and high-quality products that touch millions of people every day around the globe. Our engineers solve some of the most complex technical problems in the world of connected payments across all business units, including PayPal, Braintree, Venmo, Paydiant and others. We are looking for the highest levels of technical talent and programming skills, as well as a keen desire to deeply understand our products and services to push our technology forward with respect to functionality, performance, reliability, and scalability.Your way to impact:You’ll work alongside the best and the brightest engineering talent in the industry. We have opportunities in a wide range of areas including development, design, search, platform, test, quality, big data, front end and back end. As a core participant of your team, you’ll estimate engineering efforts, design your changes, implement and test your changes, push to live, and triage production issues. You need to be dynamic, collaborative, and curious as we build new experiences, improve existing products, and develop distributed systems powering the world’s largest e-commerce and payments websites at a scale only a few companies can match.Your day-to-day:Code high-volume and scalable software (front-end and/or back-end focused). This may include creating web applications using React/Node, creating back-end services using Java, SQL, ReST and/or building and developing new user-facing experiences Partner closely with cross functional teams in design, product and other business units What do you need to bring:Strong applied experience. You’ve built, broken, and rebuilt software applications. We’re looking for creative thinkers who also know how to create real-world products. Working knowledge of web technologies (such as HTTP, HTML/DOM, JavaScript, CSS, AJAX) Familiarity with any or multiple of the following: Node.js applications, Java, C++. Python Understanding of concepts like Web Services, SOA, REST APIs A constant desire to grow, learn, and explore new things PayPal does not charge candidates any fees for courses, applications, resume reviews, interviews, background checks, or onboarding. Any such request is a red flag and likely part of a scam. To learn more about how to identify and avoid recruitment fraud please visit https://careers.pypl.com/contact-us.For the majority of employees, PayPal's balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.Our Benefits:At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset-you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.comWho We Are:To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspxCommitment to Diversity and InclusionPayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.Belonging at PayPal:Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.Any general requests for consideration of your skills, please Join our Talent Community.We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don’t hesitate to apply.REQ ID R0131481"
"4303042040","Microsoft","Software Engineering Intern","software engineer","Maharashtra, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303042040","","","testing","Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential—and excitement for the journey ahead.Software engineers (SWEs) work with teammates to solve problems and build innovative software solutions. You are passionate about customers and product quality, and you provide technical guidance to Technical Program Managers and Product Managers they consider user needs and product requirements. You will also be expected to demonstrate an ability to learn and adopt relevant new technologies, tools, methods and processes to leverage in your solutions. As a SWE, you are dedicated to design, development and testing of next-generation software which will empower every person and organization on the planet to achieve more.At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology.Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.ResponsibilitiesApply engineering principles to solve complex problems through sound and creative engineering. Work with appropriate stakeholders to determine user requirements for a feature.Quickly learns new engineering methods and incorporates them into work processes. Seek feedback and apply internal or industry best practices to improve technical solutions. Demonstrate skill in time management and completing software projects in a cooperative team environment.Review current developments and proactively seek new knowledge that will improve the availability, reliability, efficiency, observability, and performance of products while also driving consistency in monitoring and operations at scale.QualificationsRequired Qualifications Currently pursuing Bachelor’s or Master’s degree in Computer Science, Engineering, or related fieldMust have at least 1 semester/term remaining following the completion of the internshipPreferred QualificationsAbility to demonstrate an understanding of computer science fundamentals, including data structures and algorithmsMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4303043047","Microsoft","Software Engineering Intern","software engineer","Delhi, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303043047","","","testing","Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential—and excitement for the journey ahead.Software engineers (SWEs) work with teammates to solve problems and build innovative software solutions. You are passionate about customers and product quality, and you provide technical guidance to Technical Program Managers and Product Managers they consider user needs and product requirements. You will also be expected to demonstrate an ability to learn and adopt relevant new technologies, tools, methods and processes to leverage in your solutions. As a SWE, you are dedicated to design, development and testing of next-generation software which will empower every person and organization on the planet to achieve more.At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology.Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.ResponsibilitiesApply engineering principles to solve complex problems through sound and creative engineering. Work with appropriate stakeholders to determine user requirements for a feature.Quickly learns new engineering methods and incorporates them into work processes. Seek feedback and apply internal or industry best practices to improve technical solutions. Demonstrate skill in time management and completing software projects in a cooperative team environment.Review current developments and proactively seek new knowledge that will improve the availability, reliability, efficiency, observability, and performance of products while also driving consistency in monitoring and operations at scale.QualificationsRequired Qualifications Currently pursuing Bachelor’s or Master’s degree in Computer Science, Engineering, or related fieldMust have at least 1 semester/term remaining following the completion of the internshipPreferred QualificationsAbility to demonstrate an understanding of computer science fundamentals, including data structures and algorithmsMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4303030135","Microsoft","Software Engineering Intern","software engineer","Tamil Nadu, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303030135","","","testing","Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential—and excitement for the journey ahead.Software engineers (SWEs) work with teammates to solve problems and build innovative software solutions. You are passionate about customers and product quality, and you provide technical guidance to Technical Program Managers and Product Managers they consider user needs and product requirements. You will also be expected to demonstrate an ability to learn and adopt relevant new technologies, tools, methods and processes to leverage in your solutions. As a SWE, you are dedicated to design, development and testing of next-generation software which will empower every person and organization on the planet to achieve more.At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology.Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.ResponsibilitiesApply engineering principles to solve complex problems through sound and creative engineering. Work with appropriate stakeholders to determine user requirements for a feature.Quickly learns new engineering methods and incorporates them into work processes. Seek feedback and apply internal or industry best practices to improve technical solutions. Demonstrate skill in time management and completing software projects in a cooperative team environment.Review current developments and proactively seek new knowledge that will improve the availability, reliability, efficiency, observability, and performance of products while also driving consistency in monitoring and operations at scale.QualificationsRequired Qualifications Currently pursuing Bachelor’s or Master’s degree in Computer Science, Engineering, or related fieldMust have at least 1 semester/term remaining following the completion of the internshipPreferred QualificationsAbility to demonstrate an understanding of computer science fundamentals, including data structures and algorithmsMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4303034113","Microsoft","Software Engineering Intern","software engineer","Goa, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303034113","","","testing","Come build community, explore your passions and do your best work at Microsoft with thousands of University interns from every corner of the world. This opportunity will allow you to bring your aspirations, talent, potential—and excitement for the journey ahead.Software engineers (SWEs) work with teammates to solve problems and build innovative software solutions. You are passionate about customers and product quality, and you provide technical guidance to Technical Program Managers and Product Managers they consider user needs and product requirements. You will also be expected to demonstrate an ability to learn and adopt relevant new technologies, tools, methods and processes to leverage in your solutions. As a SWE, you are dedicated to design, development and testing of next-generation software which will empower every person and organization on the planet to achieve more.At Microsoft, Interns work on real-world projects in collaboration with teams across the world, while having fun along the way. You’ll be empowered to build community, explore your passions and achieve your goals. This is your chance to bring your solutions and ideas to life while working on cutting-edge technology.Microsoft’s mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond.ResponsibilitiesApply engineering principles to solve complex problems through sound and creative engineering. Work with appropriate stakeholders to determine user requirements for a feature.Quickly learns new engineering methods and incorporates them into work processes. Seek feedback and apply internal or industry best practices to improve technical solutions. Demonstrate skill in time management and completing software projects in a cooperative team environment.Review current developments and proactively seek new knowledge that will improve the availability, reliability, efficiency, observability, and performance of products while also driving consistency in monitoring and operations at scale.QualificationsRequired Qualifications Currently pursuing Bachelor’s or Master’s degree in Computer Science, Engineering, or related fieldMust have at least 1 semester/term remaining following the completion of the internshipPreferred QualificationsAbility to demonstrate an understanding of computer science fundamentals, including data structures and algorithmsMicrosoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4303024980","Microsoft","Software Engineering","software engineer","Hyderabad, Telangana, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-at-microsoft-4303024980","","","java; c; aws; gcp; azure; testing","Are you excited about cyber security?Are you passionate about protecting customer data?Are you passionate about Invisible security at scale?Are you interested in solving problems leveraging distributing computing, hybrid architectures and cloud technologies?If so, the M65 Security Engineering at Microsoft have a great opportunity for you. We are looking for candidates to work on solutions that protect Microsoft services against cyberattacks. We are a team that values diversity of multiple fronts and believes in deep collaboration bringing the best side of technology. Our team consists of engineers with expertise in large-scale software systems, security analysis, big data, and machine learning. We delight in digging in deep to analyse the billions of events and terabytes of data generated each day by all Microsoft products and services (e.g., Azure, M365) services for evidence of suspicious activities. We ensure that critical security components are present throughout the infrastructure powering these services and that these components are kept up to date.ResponsibilitiesWrite well designed code with an emphasis on quality, maintainability, scalability, and performance.Solid understanding of Design and implement to enable real time, highly scalable, performant, and sustainable solutions.Deliver automated and well-tested features across different services and platforms.Use engineering best practices throughout the software development lifecycle to establish maintainable, reliable, and secure systems.Collaborate with teammates in various roles to plan and execute on key deliverables.Work in a culture of continuous improvement, adaptation, reflection, and growth.Execute the Dev-Sec-Ops approach to software delivery by designing, coding, testing, deploying and operating components of Microsoft 365 security monitoring system.Own Big Data Pipelines, their reliability and availabilityMaintain 99% uptime and reduce engineering toil.Manage data pipelines for telemetry ingestion – includes Building and maintaining CI/CD pipelines for deployment and monitoring.Ensure SDL and governance compliance.Enable real-time analytics using Big Data, CI-CD-CM, Observability improvements and security monitoring.Qualifications4+ years of professional software engineering experience designing, building, and running cloud services at large scale in C#, .Net or any high-level programming language.Excellent coding skills, strong understanding in OOPS, design patterns and their application.Outstanding ability to communicate complex ideas and concepts to a variety of cross-group stakeholders.Hands on experience in an object-oriented programming language such as C#, Java, or Scala.Strong organization skills, a bias for action, and ability to deliver results.Proven ability to deal with ambiguity and drive for clarity.Excellent ability to work efficiently, prioritize workflow, ramp quickly, and meet demanding deadlines.Outstanding communication skills and collaboration capabilities.Able to deep dive in complex areas and self-drive.Preferred QualificationsProficient working knowledge of cloud-computing environments like Microsoft Azure, AWS, GCP - Azure preferred.Strong background in Data Engineering and Integration for Big Data Pipelines.Experience with modern software services engineering practices such as testing in production, live monitoring, data driven engineering.Rapid prototyping and iteration skills the next line.Experience with web service development and familiar with related technologies.Basic automation scripting skills with PowerShell and developing modules.Experience building and shipping production grade software or services.Experience using agile methodologies or test-driven development (TDD)Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations."
"4301063077","Capgemini","Software Engineer","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-capgemini-4301063077","","","","Experience in Adobe Experience Cloud products and recent experience with Adobe Experience Platform or similar CDPGood knowledge of Data Science workspace and building intelligent Services on AEPStrong knowledge of datasets in Adobe Experience Platform, load data into Platform through data source connectors, APIs, and streaming ingestion connectorsExperience in creating all required Adobe XDM (Experience Data Model) in JSON based on approved data model for all loading data files.Knowledge on utilizing Adobe Experience Platform (AEP) UI & POSTMAN to automate all customer schema data lake & profile design setups within each sandbox environment.Experience in configuration within Adobe Experience Platform all necessary identities & privacy settings and creating new segments within AEP to meet customer use cases. Test/Validate the segments with the required destinations.Managing customer data by using Real-Time Customer Data Platform (RTCDP), and analyze customer data by using Customer Journey Analytics (CJA)"
